@relation 'Disjunct attributes: if (A1 == 1 v A2 == 1 v A3 == 1) R = 1; else R = 0-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Add-TNOM-NA2 and A3-L0,1-C6-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 and A2-L0,1-C7-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 and A3-L0,1-C8-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 or A3-L0,1-C9-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 or A2-L0,1-C10-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 or A3-L0,1-C11-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 equ A3-L0,1-C12-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 equ A2-L0,1-C13-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 equ A3-L0,1-C14-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 xor A3-L0,1-C15-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 xor A2-L0,1-C16-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 xor A3-L0,1-C17-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 impl A3-L0,1-C18-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 impl A2-L0,1-C19-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 impl A3-L0,1-C20-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 and A2 and A3-L0,1-C21-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 or A2 or A3-L0,1-C22-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2_x_A3-L0_x_0,0_x_1,1_x_0,1_x_1-C23-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A2-L0_x_0,0_x_1,1_x_0,1_x_1-C24-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A3-L0_x_0,0_x_1,1_x_0,1_x_1-C25-W1.0'

@attribute A1 {0,1}
@attribute A2 {0,1}
@attribute A3 {0,1}
@attribute A4 {0,1}
@attribute A5 numeric
@attribute 'A2 and A3' {0,1}
@attribute 'A1 and A2' {0,1}
@attribute 'A1 and A3' {0,1}
@attribute 'A2 or A3' {0,1}
@attribute 'A1 or A2' {0,1}
@attribute 'A1 or A3' {0,1}
@attribute 'A2 equ A3' {0,1}
@attribute 'A1 equ A2' {0,1}
@attribute 'A1 equ A3' {0,1}
@attribute 'A2 xor A3' {0,1}
@attribute 'A1 xor A2' {0,1}
@attribute 'A1 xor A3' {0,1}
@attribute 'A2 impl A3' {0,1}
@attribute 'A1 impl A2' {0,1}
@attribute 'A1 impl A3' {0,1}
@attribute 'A1 and A2 and A3' {0,1}
@attribute 'A1 or A2 or A3' {0,1}
@attribute A2_x_A3 {0_x_0,0_x_1,1_x_0,1_x_1}
@attribute A1_x_A2 {0_x_0,0_x_1,1_x_0,1_x_1}
@attribute A1_x_A3 {0_x_0,0_x_1,1_x_0,1_x_1}
@attribute class numeric

@data
0,0,0,0,46.135517,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,0,1,1,20.872056,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,1,1,1,86.368978,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,0,1,1,44.405808,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,1,1,1,28.431216,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
0,0,1,0,21.661096,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
0,0,1,0,47.112722,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
1,1,1,0,12.223633,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
0,0,0,0,18.087667,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,0,1,0,6.745194,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
0,1,1,1,99.975075,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
1,1,1,1,57.751794,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
0,0,0,0,19.448388,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,0,1,0,3.720895,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
0,1,1,0,79.743856,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
0,1,0,1,96.134342,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
1,0,0,1,37.205806,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
1,1,0,0,42.139542,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
0,1,1,0,0.263117,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
0,0,0,1,50.295008,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,0,1,1,18.825498,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
1,1,0,1,95.759389,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
1,1,1,0,53.536108,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,1,1,0,78.457974,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
0,0,0,0,22.660557,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,0,0,1,86.613438,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,1,1,0,87.588149,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
1,0,0,1,10.664359,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
1,1,1,0,48.846712,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,1,1,1,75.456367,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,0,1,0,67.528217,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
0,0,1,1,92.450082,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
0,0,0,1,87.001527,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,0,0,1,46.16401,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
1,0,0,1,38.23586,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
1,0,0,0,64.845516,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
0,1,1,1,3.846647,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
1,1,1,0,3.762251,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,1,1,0,24.863999,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,1,0,1,16.549838,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
0,1,0,0,90.328689,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
1,1,0,1,23.13429,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
1,0,1,0,41.088187,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,0,1,0,74.14089,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
0,0,1,1,62.105537,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
0,0,1,0,63.080247,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
0,0,1,0,70.795193,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
1,1,0,0,65.346638,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
1,1,1,1,57.418489,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,1,1,1,59.551229,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
0,0,1,1,3.387588,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
0,1,1,1,54.07279,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
0,1,0,0,84.762673,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
0,1,0,0,4.265869,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
1,0,1,1,97.495749,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,1,0,1,48.566962,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
1,1,1,0,67.684146,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,1,0,1,34.922957,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
1,1,1,0,48.917829,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,1,1,1,40.989679,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
0,1,1,0,66.283025,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
0,0,0,0,17.354238,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,1,1,1,88.341071,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,0,0,1,63.73092,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
1,1,1,1,29.227842,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,1,0,1,47.973544,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
0,0,0,0,64.750041,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,0,0,1,23.684791,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
0,1,0,1,61.062745,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
1,1,0,0,86.356092,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
1,1,0,0,81.03593,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
1,0,0,1,88.750876,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
0,0,0,0,8.254071,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,1,0,0,28.425106,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
1,1,1,0,1.140005,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
0,1,1,0,82.299805,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
1,0,1,0,83.027415,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,0,0,0,1.773116,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
1,1,1,0,52.844329,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
0,0,1,1,79.028404,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
0,1,0,1,30.099617,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
0,1,0,0,31.074326,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
1,1,0,1,57.317757,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
1,1,1,1,93.151671,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,1,1,0,95.284409,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
0,1,1,1,70.406957,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
1,1,0,0,74.581266,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
0,0,0,1,19.575656,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,0,0,0,83.528537,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,0,1,1,84.503247,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,1,0,0,96.261614,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
1,1,0,1,21.183476,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
1,1,0,0,66.078528,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
0,0,1,0,29.338943,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
0,0,1,0,87.115663,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
0,1,1,0,13.581567,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
1,1,0,0,23.795894,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
1,0,1,1,95.241244,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
0,0,0,0,75.713423,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,0,1,0,6.403305,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
0,1,1,0,99.633186,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
0,1,1,1,69.232883,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
1,0,0,1,65.243974,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
0,0,1,1,83.989675,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
1,0,0,1,2.310214,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
1,0,1,0,61.244963,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,0,0,1,62.219674,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
1,1,0,1,62.947281,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
1,1,1,0,73.443436,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
0,0,0,0,0.319977,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,0,0,0,18.254506,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,0,0,1,71.810346,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
1,0,1,0,78.347475,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
0,0,1,1,83.034109,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
0,0,1,0,41.968858,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
0,0,1,1,42.943569,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
1,0,1,0,61.264108,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,0,0,0,30.724896,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
1,0,1,1,56.03277,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
0,1,1,0,39.672167,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
0,1,1,1,31.744018,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
0,1,0,0,71.903181,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
1,0,0,0,83.275536,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
0,1,0,0,89.013669,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
1,1,0,0,31.672214,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
1,0,1,1,97.169137,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,1,1,1,73.310806,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
0,1,0,0,89.701294,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
0,0,0,1,49.022053,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,1,0,1,99.707255,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
1,1,0,0,49.719776,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
1,1,0,0,44.132315,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
1,0,1,1,0.726377,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
0,1,1,1,56.246806,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
0,1,1,0,46.695478,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
0,1,1,0,19.969607,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
0,0,1,1,89.569306,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
0,0,0,1,58.099797,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,0,1,0,10.329038,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
0,1,1,1,21.157108,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
0,0,0,1,91.003906,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,0,1,1,29.619029,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
1,0,1,0,24.398208,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,1,1,1,31.321347,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,0,1,0,62.137129,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
0,1,1,1,27.000939,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
0,1,0,1,12.896627,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
0,1,1,1,75.644719,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
0,0,0,0,19.481078,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,0,0,1,12.710959,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,0,0,0,76.663841,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
1,1,1,0,32.184269,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
0,0,0,1,97.68119,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,0,1,0,16.798377,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
0,0,0,0,41.314446,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,1,1,0,73.981138,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,1,1,0,60.787756,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,1,1,0,68.5027,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,0,1,0,11.794356,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
0,0,0,1,76.658168,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,0,1,0,14.56241,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
0,0,0,1,15.53712,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,1,0,1,96.44982,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
1,0,1,0,55.77058,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,1,0,0,16.170232,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
0,0,0,1,16.89784,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,1,0,1,50.88084,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
0,0,1,0,44.496733,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
1,0,0,1,26.592089,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
1,1,0,1,63.970042,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
1,0,0,0,47.60944,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
0,0,0,1,39.681291,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,1,0,1,27.38113,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
0,1,1,1,81.743528,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
0,1,1,1,33.972771,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
1,0,1,1,9.995732,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,1,0,0,65.535945,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
0,0,1,1,6.08112,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
1,1,1,0,49.778569,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
0,1,0,1,68.099108,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
0,0,0,0,57.934037,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,0,0,1,37.530012,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,0,1,0,63.20937,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,1,0,1,22.53013,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
1,1,0,1,70.852512,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
